ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
9175,I am a developer by profession,Employed full-time,Portugal,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum",10,2,"Developer, back-end;Developer, embedded applications or devices",100 to 499 employees,EUR European Euro,30000,Yearly,C++;Java;Python,Assembly;C;C#;C++;Java;Python;Rust,PostgreSQL;Redis,PostgreSQL;Redis,AWS,AWS,NA,NA,Apache Spark;Hadoop,Apache Spark,Docker;Git,Docker;Git,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"Yes, definitely",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,32429
9176,I am a developer by profession,Employed full-time,United States of America,Georgia,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,17,11,"Developer, full-stack",100 to 499 employees,USD	United States dollar,160000,Yearly,Bash/Shell;HTML/CSS;JavaScript;Ruby;Rust;TypeScript,Ruby;TypeScript,Elasticsearch;PostgreSQL;Redis,Elasticsearch;PostgreSQL;Redis,Heroku,Heroku,React.js;Ruby on Rails,React.js;Ruby on Rails,NA,NA,Docker;Git,Docker;Git,Neovim;Vim;Visual Studio,Neovim;Vim;Visual Studio,MacOS,Go for a walk or other physical activity;Google it;Do other work and come back later;Play games,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not at all",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,160000
9177,I am a developer by profession,Employed full-time,United States of America,Ohio,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School",22,13,"Developer, full-stack;Designer",100 to 499 employees,USD	United States dollar,101700,Yearly,Bash/Shell;C#;C++;Go;HTML/CSS;JavaScript;Node.js;PowerShell;TypeScript,Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Rust;TypeScript,Elasticsearch;PostgreSQL,NA,AWS,NA,Angular.js,Angular.js,NA,NA,Docker;Git;Terraform,Docker;Git;Kubernetes;Terraform,Notepad++;Vim;Visual Studio Code,Notepad++;Sublime Text;Vim;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games;Panic;Other (please specify):,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have an anxiety disorder,Appropriate in length,Easy,101700
9178,I am a developer by profession,Employed part-time,Indonesia,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Friend or family member;Books / Physical media",11,6,"Developer, front-end;Developer, full-stack;Developer, back-end;System administrator",2 to 9 employees,IDR	Indonesian rupiah,40000000,Yearly,Bash/Shell;HTML/CSS;JavaScript;PHP;TypeScript,Go;HTML/CSS;PHP,SQLite,PostgreSQL;SQLite,DigitalOcean,NA,React.js;Symfony,Symfony,NA,NA,Docker;Git;Yarn,Ansible;Docker;Git;Yarn,PHPStorm;Visual Studio Code,PHPStorm,Linux-based,Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Other (please specify):,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,Southeast Asian,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,2927
9179,I code primarily as a hobby,"Not employed, and not looking for work",Switzerland,NA,NA,"Other doctoral degree (Ph.D., Ed.D., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Forum;Books / Physical media",12,NA,NA,NA,NA,NA,NA,Haskell;HTML/CSS;JavaScript;Node.js;Python,Haskell;HTML/CSS;Node.js;Python;Rust,Firebase;MongoDB;Redis,MongoDB;PostgreSQL;Redis,Heroku;IBM Cloud or Watson,AWS;Heroku;IBM Cloud or Watson;Microsoft Azure,Express;Vue.js,FastAPI;Svelte;Vue.js,NA,NA,Git,Docker;Git,Visual Studio Code,Emacs;Visual Studio Code,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, somewhat",No,25-34 years old,Man,No,Bisexual,White or of European descent,None of the above,None of the above,Too short,Easy,NA
9180,I am a student who is learning to code,Employed part-time,Serbia,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media",4,NA,"Developer, front-end;Developer, back-end;Student",NA,NA,NA,NA,C#;JavaScript;SQL,C#;JavaScript;SQL,Microsoft SQL Server,Microsoft SQL Server,NA,NA,ASP.NET;jQuery,ASP.NET,.NET Framework,.NET Framework,Git,Git,Notepad++;Visual Studio,Notepad++;Visual Studio,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Play games;Visit another developer community (please name):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, somewhat",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
9181,I am a developer by profession,"Independent contractor, freelancer, or self-employed",United Kingdom of Great Britain and Northern Ireland,NA,England,"Associate degree (A.A., A.S., etc.)",35 - 44 years,Books / Physical media,18,8,"Developer, front-end;Developer, back-end;Designer;Educator","Just me - I am a freelancer, sole proprietor, etc.",GBP	Pound sterling,NA,NA,HTML/CSS;JavaScript;PHP,HTML/CSS;JavaScript;PHP,NA,NA,NA,NA,jQuery,jQuery,NA,NA,NA,NA,NA,NA,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, somewhat",No,55-64 years old,Man,No,Straight / Heterosexual,Prefer not to say,None of the above,Prefer not to say,Appropriate in length,Easy,NA
9182,I am a developer by profession,Employed full-time,Brazil,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Books / Physical media",10,7,"Developer, back-end",100 to 499 employees,BRL	Brazilian real,373226,Yearly,Bash/Shell;Elixir;Erlang;JavaScript;PHP;Python;SQL;TypeScript,Elixir,MySQL;PostgreSQL,PostgreSQL,AWS;Google Cloud Platform,Google Cloud Platform,React.js,React.js,NA,NA,Docker;Git;Kubernetes,Docker;Git;Kubernetes,Vim;Visual Studio Code,Visual Studio Code,MacOS,Call a coworker or friend;Go for a walk or other physical activity;Google it;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,A few times per week,No,NA,"No, not at all",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have an anxiety disorder,Appropriate in length,Easy,85494
9183,I am a developer by profession,Employed full-time,United States of America,Florida,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School,7,3,"Developer, mobile","10,000 or more employees",USD	United States dollar,193000,Yearly,Objective-C;Swift,Swift,Firebase,Firebase,Google Cloud Platform;Heroku,Google Cloud Platform,Express;React.js,Express;React.js,NA,NA,NA,NA,Atom;Visual Studio Code;Xcode,Atom;Xcode,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,Black or of African descent,None of the above,None of the above,Appropriate in length,Easy,193000
9184,"I used to be a developer by profession, but no longer am",Employed full-time,Mexico,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification;Books / Physical media",7,4,Other (please specify):;Marketing or sales professional,NA,NA,NA,NA,Assembly;Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;LISP;Matlab;PHP;PowerShell;Python;R;SQL;TypeScript,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Matlab;PHP;PowerShell;Python;R;SQL;TypeScript,Cassandra;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,Cassandra;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite,Google Cloud Platform,Google Cloud Platform,Django;Flask;jQuery;Spring,Angular;Angular.js;Django;Flask;jQuery;Laravel;React.js;Vue.js,.NET Framework;.NET Core / .NET 5;Apache Spark;Hadoop;NumPy;Pandas;React Native;TensorFlow;Torch/PyTorch,Apache Spark;Hadoop;NumPy;Pandas;React Native;TensorFlow;Torch/PyTorch,Docker;Git;Kubernetes;Terraform,Docker;Git;Kubernetes;Terraform,Atom;Eclipse;Emacs;IPython/Jupyter;NetBeans;Notepad++;PyCharm;Sublime Text;Vim,Emacs;IPython/Jupyter;NetBeans;Notepad++;PyCharm;Sublime Text;Vim,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Meditate;Play games,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, definitely",No,25-34 years old,Man,No,Prefer to self-describe:,Multiracial;Hispanic or Latino/a/x;Biracial,I am blind / have difficulty seeing,"I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder;I have autism / an autism spectrum disorder (e.g. Asperger's)",Appropriate in length,Easy,NA
9185,I am a developer by profession,Employed full-time,Poland,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification",6,2,"Developer, front-end;Developer, full-stack;Developer, back-end",20 to 99 employees,PLN	Polish zloty,6000,Monthly,C#;HTML/CSS;JavaScript;TypeScript,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript,MariaDB;Microsoft SQL Server,Microsoft SQL Server;Redis,Microsoft Azure,Microsoft Azure,ASP.NET;ASP.NET Core ;React.js,ASP.NET;ASP.NET Core ;React.js,.NET Framework;.NET Core / .NET 5,.NET Core / .NET 5,Git;Yarn,Git;Yarn,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,18228
9186,I am a developer by profession,"Independent contractor, freelancer, or self-employed",New Zealand,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Online Courses or Certification;Books / Physical media,15,6,"Developer, full-stack;Developer, game or graphics",10 to 19 employees,NZD	New Zealand dollar,97500,Yearly,C#;HTML/CSS;JavaScript;Matlab;Node.js;TypeScript,C#;HTML/CSS;JavaScript;Matlab;Node.js;Python;TypeScript,DynamoDB;MongoDB,DynamoDB;Elasticsearch;Firebase;MongoDB,AWS,AWS,Angular;ASP.NET Core ;Express,Angular;Express;React.js;Vue.js,NA,NA,Unity 3D,Docker;Unity 3D,Visual Studio Code,Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"No, not really",No,45-54 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,62293
9187,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Indonesia,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Colleague;Books / Physical media",11,10,"Developer, back-end;Developer, QA or test;DevOps specialist",20 to 99 employees,USD	United States dollar,NA,Monthly,Bash/Shell;Dart;Go;Groovy;Node.js,Bash/Shell;Dart;Go;Groovy;Node.js;Rust,MariaDB;MongoDB;MySQL;Redis,Elasticsearch;MariaDB;MongoDB;MySQL;Redis,AWS;DigitalOcean;Google Cloud Platform,AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure,Angular,Angular,React Native,Flutter,Docker;Git;Yarn,Docker;Git;Kubernetes;Terraform;Yarn,Android Studio;IntelliJ;Xcode,Android Studio;IntelliJ;Xcode,MacOS,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,Southeast Asian,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Easy,NA
9188,I am a developer by profession,"Independent contractor, freelancer, or self-employed",United States of America,Louisiana,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Forum;Other (please specify):",20,10,"Developer, front-end;Developer, back-end","Just me - I am a freelancer, sole proprietor, etc.",USD	United States dollar,NA,NA,HTML/CSS;JavaScript;PHP,Node.js;Objective-C;Ruby;Rust;SQL,MariaDB;MySQL;PostgreSQL,NA,AWS;DigitalOcean;Google Cloud Platform,Heroku,jQuery,Drupal;Gatsby;jQuery;Laravel;React.js;Vue.js,NA,NA,NA,NA,Atom;Notepad++;Visual Studio Code,Android Studio;Xcode,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",Yes,35-44 years old,Man,No,Gay or Lesbian,White or of European descent,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder)",Too short,Easy,NA
9189,I am a developer by profession,Employed full-time,Egypt,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,Friend or family member;Colleague;Books / Physical media,5,2,"Developer, desktop or enterprise applications;Developer, back-end",20 to 99 employees,EGP	Egyptian pound,20000,Monthly,C#;HTML/CSS;Java;JavaScript,HTML/CSS;Java;JavaScript;VBA,Elasticsearch;MongoDB;MySQL;PostgreSQL,Elasticsearch;MongoDB;MySQL;PostgreSQL,NA,NA,jQuery;Spring,Angular;Spring,NA,NA,Git,Git,Eclipse;IntelliJ;NetBeans;Visual Studio Code,Android Studio;Eclipse;IntelliJ;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Other (please specify):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,Middle Eastern,None of the above,None of the above,Too long,Easy,15384
9190,I am a developer by profession,Employed full-time,United States of America,Washington,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,"Other online resources (ex: videos, blogs, etc);School;Friend or family member;Colleague;Books / Physical media",35,24,"Developer, back-end;Engineering manager","10,000 or more employees",USD	United States dollar,850000,Monthly,Bash/Shell;Go;Java;Kotlin;Node.js;TypeScript,Bash/Shell;Go;Kotlin;Node.js;TypeScript,MariaDB;SQLite,MariaDB;SQLite,AWS;Google Cloud Platform;Microsoft Azure,AWS;Google Cloud Platform;Microsoft Azure,Express;jQuery,Express;jQuery,NA,NA,Docker;Git,Git,Android Studio;IntelliJ;RStudio;Visual Studio;Visual Studio Code;Xcode,Android Studio;IntelliJ;Visual Studio;Visual Studio Code,MacOS,Call a coworker or friend;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow,A few times per month or weekly,Yes,Less than once per month or monthly,"No, not really",Yes,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent;Southeast Asian,None of the above,None of the above,Appropriate in length,Easy,10200000
9191,I am a developer by profession,Employed full-time,Peru,NA,NA,"Associate degree (A.A., A.S., etc.)",11 - 17 years,Coding Bootcamp;Colleague;Books / Physical media,14,9,"Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Database administrator;Developer, QA or test;Developer, embedded applications or devices;Engineering manager;System administrator",100 to 499 employees,PEN	Peruvian sol,6000,Monthly,C#;HTML/CSS;Java;JavaScript;SQL;VBA,C#;HTML/CSS;JavaScript;SQL;VBA,IBM DB2;Microsoft SQL Server;MySQL;SQLite,IBM DB2;Microsoft SQL Server;PostgreSQL,Microsoft Azure,Microsoft Azure,ASP.NET;ASP.NET Core ,Angular;Angular.js;ASP.NET;ASP.NET Core ,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5,Git;Xamarin,Git,Eclipse;Notepad++;Visual Studio,Notepad++;Visual Studio,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Meditate;Play games;Panic,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, definitely",No,25-34 years old,Man,No,Straight / Heterosexual,Multiracial;Hispanic or Latino/a/x,None of the above,"Or, in your own words:",Appropriate in length,Neither easy nor difficult,21288
9192,I code primarily as a hobby,"Not employed, but looking for work",Poland,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,Other (please specify):,3,NA,Other (please specify):,NA,NA,NA,NA,HTML/CSS;JavaScript;Node.js;PowerShell,Go;HTML/CSS;JavaScript;Node.js;PowerShell;Rust,MongoDB,Firebase;MongoDB;PostgreSQL,Heroku,AWS;Heroku,Express;React.js,Express;React.js,React Native,React Native,Deno;Docker;Git,Deno;Docker;Git,Android Studio;Notepad++;Vim;Visual Studio Code;Webstorm,Visual Studio Code,Windows,Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games;Other (please specify):,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Neutral,Yes,25-34 years old,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Neither easy nor difficult,NA
9193,I am a developer by profession,Employed full-time,Mexico,NA,NA,Some college/university study without earning a degree,18 - 24 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification",3,Less than 1 year,"Developer, full-stack",2 to 9 employees,MXN	Mexican peso,13000,Monthly,JavaScript,Clojure;JavaScript,MongoDB,PostgreSQL;Redis,NA,NA,Express;React.js,React.js,React Native,NA,Git;Yarn,Docker;Git;Unity 3D;Unreal Engine;Yarn,Vim;Visual Studio Code,Vim;Visual Studio Code,MacOS,Go for a walk or other physical activity;Play games,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,"No, not really",No,18-24 years old,Man,No,Straight / Heterosexual,Hispanic or Latino/a/x,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Too short,Easy,8400
9194,I am a developer by profession,Employed full-time,United States of America,Utah,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",5 - 10 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media",22,20,"Developer, mobile;Developer, front-end;Developer, desktop or enterprise applications;Developer, full-stack;Developer, back-end;Database administrator;Developer, QA or test;Developer, embedded applications or devices;Designer;System administrator;Educator",100 to 499 employees,USD	United States dollar,NA,Monthly,Bash/Shell;C#;Elixir;HTML/CSS;JavaScript;PowerShell;TypeScript,C#;Elixir;F#;HTML/CSS;PowerShell;TypeScript,PostgreSQL;SQLite,PostgreSQL;SQLite,AWS;Heroku;Microsoft Azure,Microsoft Azure,ASP.NET Core ;React.js,ASP.NET Core ;React.js,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5,Docker;Git;Kubernetes;Xamarin,Docker;Git;Xamarin,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
9195,I am a developer by profession,Employed full-time,United States of America,Utah,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Friend or family member;Online Courses or Certification;Books / Physical media,5,3,"Developer, full-stack;Engineer, data;Data scientist or machine learning specialist;Developer, back-end;Academic researcher;Scientist;Student;Data or business analyst;Engineering manager",20 to 99 employees,USD	United States dollar,100000,Yearly,C++;Python;SQL,C++;Python;SQL,SQLite,SQLite,Microsoft Azure,Microsoft Azure,Flask,Flask,Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Docker;Git,Docker;Git,Atom;IPython/Jupyter;PyCharm;Visual Studio;Visual Studio Code;Xcode,Atom;IPython/Jupyter;PyCharm;Visual Studio;Visual Studio Code;Xcode,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, definitely",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder)",Appropriate in length,Easy,100000
9196,I am a developer by profession,Employed full-time,Australia,NA,NA,Some college/university study without earning a degree,11 - 17 years,School;Books / Physical media,20,10,"Developer, full-stack",I don’t know,AUD	Australian dollar,95000,Yearly,C#;Crystal;HTML/CSS;JavaScript;SQL,C#;Crystal;HTML/CSS;Node.js;SQL,Microsoft SQL Server,Cassandra;Elasticsearch;Microsoft SQL Server;PostgreSQL;Redis,NA,NA,ASP.NET;jQuery,Angular;ASP.NET;jQuery;React.js,.NET Framework,.NET Core / .NET 5,Git,Docker;Git,Notepad++;Visual Studio,Notepad++;Visual Studio,Windows,Go for a walk or other physical activity;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Neutral,No,35-44 years old,Man,No,Prefer not to say,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,63469
9197,I am a developer by profession,Employed full-time,United States of America,Washington,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Friend or family member;Books / Physical media",3,1,"Developer, front-end;Developer, full-stack;Developer, back-end",20 to 99 employees,USD	United States dollar,75000,Yearly,HTML/CSS;JavaScript;Python;SQL,Python,Microsoft SQL Server;PostgreSQL;SQLite,PostgreSQL,Heroku,AWS;Google Cloud Platform;Heroku,Django;Vue.js,Django;Vue.js,NA,NA,Git,Git,IPython/Jupyter;PyCharm;Vim,IPython/Jupyter;Neovim;PyCharm;Vim,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Other (please specify):,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have an anxiety disorder,Appropriate in length,Easy,75000
9198,I am a developer by profession,Employed full-time,Brazil,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,School,7,3,"Developer, mobile",20 to 99 employees,BRL	Brazilian real,4200,Monthly,Kotlin,C#;Kotlin,SQLite,PostgreSQL;SQLite,NA,NA,NA,NA,NA,NA,Git,Git,Android Studio,Android Studio,Windows,Call a coworker or friend;Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,11544
9199,"I used to be a developer by profession, but no longer am",I prefer not to say,United States of America,Ohio,NA,Some college/university study without earning a degree,45 - 54 years,Online Forum,14,12,NA,NA,NA,NA,NA,HTML/CSS;JavaScript;PHP;TypeScript,NA,MariaDB;PostgreSQL,NA,Google Cloud Platform;Heroku,NA,Angular.js;jQuery;React.js,NA,NA,NA,Yarn,NA,PHPStorm;Visual Studio Code,NA,Windows,Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Multiple times per day,"Yes, definitely",Yes,55-64 years old,Man,No,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,NA,Neither easy nor difficult,NA
9200,I am a developer by profession,Employed full-time,Turkey,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Books / Physical media",12,3,"Developer, mobile;Developer, full-stack;Developer, back-end",10 to 19 employees,TRY	Turkish lira,9000,Monthly,Java;Kotlin,Dart;Java;Kotlin;Swift,NA,NA,Google Cloud Platform,AWS;Google Cloud Platform;Microsoft Azure,NA,NA,NA,NA,Git,Docker;Git;Kubernetes,Android Studio;IntelliJ;Sublime Text,Android Studio;IntelliJ;Sublime Text,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent;Middle Eastern,I am unable to / find it difficult to walk or stand without assistance,None of the above,Appropriate in length,Neither easy nor difficult,17748
9201,I am a developer by profession,Employed full-time,New Zealand,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Forum;Friend or family member",7,5,"Developer, full-stack",20 to 99 employees,NZD	New Zealand dollar,81750,Yearly,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript,Node.js;Rust;TypeScript,MySQL,DynamoDB;Elasticsearch,AWS;Microsoft Azure,NA,Express;jQuery;React.js,Express;React.js,NA,NA,Git,Git,PHPStorm;Visual Studio Code,PHPStorm;Visual Studio Code,MacOS,Visit Stack Overflow;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"No, not really",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,52230
