ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
41194,I am a developer by profession,Employed full-time,United States of America,California,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc);School;Friend or family member;Online Courses or Certification;Colleague",14,10,"Developer, full-stack;Developer, back-end;DevOps specialist","5,000 to 9,999 employees",USD	United States dollar,140000,Yearly,Bash/Shell;Java;JavaScript;Node.js;Ruby;SQL;TypeScript,Bash/Shell;Go;Java;Node.js;SQL;TypeScript,DynamoDB;MariaDB;MySQL,DynamoDB;MySQL;PostgreSQL,AWS,AWS,Gatsby;React.js;Ruby on Rails;Spring,React.js,React Native,React Native,Ansible;Docker;Git;Terraform,Ansible;Docker;Git;Kubernetes;Pulumi;Terraform,Android Studio;IntelliJ;Vim,Android Studio;IntelliJ;Vim,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per week,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"I have a concentration and/or memory disorder (e.g. ADHD);I have a mood or emotional disorder (e.g. depression, bipolar disorder)",Appropriate in length,Easy,140000
41195,I am a student who is learning to code,I prefer not to say,South Korea,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Younger than 5 years,"Other online resources (ex: videos, blogs, etc);Online Forum",4,NA,NA,NA,NA,NA,NA,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;TypeScript,Assembly;Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;TypeScript,MongoDB;MySQL;SQLite,MongoDB,Heroku;Microsoft Azure,Microsoft Azure,jQuery;React.js,React.js;Vue.js,NA,NA,Docker;Git;Yarn,Docker;Git;Yarn,Atom;PyCharm;Sublime Text;Vim;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Linux-based,Visit Stack Overflow;Google it,Stack Overflow,Daily or almost daily,Yes,A few times per week,"Yes, definitely",Yes,Under 18 years old,Man,No,NA,Prefer not to say,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
41196,I am a developer by profession,Employed full-time,Japan,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,Books / Physical media,11,7,Engineering manager,"10,000 or more employees",JPY	Japanese yen,1000000,Yearly,Java,Go;Java,MongoDB;Redis,Cassandra,NA,NA,Spring,Spring,NA,NA,Docker;Git,Kubernetes,Eclipse,Eclipse;IntelliJ;Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,A few times per week,"Yes, definitely",No,25-34 years old,Man,No,Prefer to self-describe:,South Asian,None of the above,None of the above,Appropriate in length,Easy,8993
41197,I am a developer by profession,Employed full-time,Canada,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Colleague;Books / Physical media,8,6,"Developer, back-end","10,000 or more employees",CAD	Canadian dollar,185000,Monthly,C;C#;C++;Java;Objective-C;Ruby,Assembly;C;C#;C++;Rust,IBM DB2;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,NA,AWS,NA,Angular;ASP.NET Core ;Spring,NA,.NET Framework;.NET Core / .NET 5;Qt,.NET Core / .NET 5,Docker;Git,NA,Eclipse;IntelliJ;NetBeans;Rider;Visual Studio;Xcode,Visual Studio;Xcode,MacOS,Call a coworker or friend;Visit Stack Overflow;Panic,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Easy,1679016
41198,I am a developer by profession,Employed full-time,New Zealand,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",10,4,"Developer, front-end",2 to 9 employees,NZD	New Zealand dollar,NA,Weekly,HTML/CSS;JavaScript;SQL,Python;SQL,PostgreSQL,MySQL;PostgreSQL,Google Cloud Platform,AWS,React.js,NA,NA,NA,Docker;Git,Docker;Git,IPython/Jupyter;Visual Studio Code,IPython/Jupyter;Visual Studio;Visual Studio Code,MacOS,Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",No,25-34 years old,Woman,No,Straight / Heterosexual,Prefer not to say,None of the above,None of the above,Appropriate in length,Easy,NA
41199,I am a developer by profession,Employed full-time,Spain,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,Books / Physical media,7,6,Other (please specify):,20 to 99 employees,USD	United States dollar,65000,Yearly,Dart;Java;Kotlin;Python,Dart;Kotlin;Python;Rust,MongoDB,MongoDB,AWS;Google Cloud Platform,AWS;Google Cloud Platform,Django;Gatsby;Spring,Spring,Keras;TensorFlow;Torch/PyTorch,Keras;TensorFlow;Torch/PyTorch,Docker;Git;Kubernetes,Docker;Git;Kubernetes,Android Studio;IntelliJ;IPython/Jupyter;PyCharm;Sublime Text;Vim,Android Studio;IntelliJ;IPython/Jupyter;PyCharm;Sublime Text;Vim,Linux-based,Visit Stack Overflow;Google it;Other (please specify):,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, somewhat",Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,NA,65000
41200,I am a developer by profession,Employed full-time,United States of America,Colorado,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School;Books / Physical media,6,4,"Engineer, data;Data scientist or machine learning specialist;DevOps specialist","10,000 or more employees",USD	United States dollar,125000,Yearly,C++;HTML/CSS;JavaScript;Python;SQL,C++;HTML/CSS;JavaScript;Python;SQL,Cassandra;Couchbase;DynamoDB;Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL,DynamoDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL,AWS;Microsoft Azure,AWS;Microsoft Azure,FastAPI;Flask,FastAPI;Flask,Hadoop;Keras;NumPy;Pandas;Torch/PyTorch,Hadoop;Keras;NumPy;Pandas;Torch/PyTorch,Docker;Git,Docker;Git,IPython/Jupyter;Visual Studio Code,IPython/Jupyter;Visual Studio Code,Windows Subsystem for Linux (WSL),Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow;Stack Exchange,Multiple times per day,Yes,I have never participated in Q&A on Stack Overflow,Not sure,No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,NA,Appropriate in length,Easy,125000
41201,I code primarily as a hobby,I prefer not to say,United States of America,Iowa,NA,Primary/elementary school,5 - 10 years,School,4,NA,NA,NA,NA,NA,NA,C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;VBA,C#;F#;HTML/CSS;JavaScript;Node.js;PowerShell;TypeScript,NA,NA,Microsoft Azure,NA,ASP.NET;ASP.NET Core ,ASP.NET Core ;jQuery;React.js,.NET Framework;.NET Core / .NET 5,.NET Core / .NET 5;React Native,Unity 3D,NA,Eclipse;Visual Studio;Visual Studio Code,Android Studio;Notepad++;Visual Studio Code,Windows,Visit Stack Overflow;Do other work and come back later;Panic,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",No,Under 18 years old,"Non-binary, genderqueer, or gender non-conforming",Yes,Prefer to self-describe:,NA,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder);I have an anxiety disorder",Appropriate in length,Easy,NA
41202,I am a developer by profession,Employed full-time,Brazil,NA,NA,Some college/university study without earning a degree,18 - 24 years,Coding Bootcamp;School;Online Courses or Certification;Colleague;Books / Physical media,9,4,"Developer, full-stack;Developer, back-end","10,000 or more employees",BRL	Brazilian real,5100,Monthly,HTML/CSS;Java;JavaScript;Node.js,Go;HTML/CSS;JavaScript;Node.js,MongoDB,MongoDB;MySQL,IBM Cloud or Watson,AWS;IBM Cloud or Watson,Angular;Angular.js;Express;React.js;Spring,Express;React.js,NA,NA,Git,Docker;Git,IntelliJ;Visual Studio Code,Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent;Hispanic or Latino/a/x,None of the above,None of the above,Appropriate in length,Easy,14016
41203,I am a student who is learning to code,"Student, full-time",United States of America,Illinois,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);School",5,NA,NA,NA,NA,NA,NA,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;SQL,Assembly;C;C++;Dart;Go;HTML/CSS;JavaScript;Python;SQL;Swift;TypeScript,Firebase;PostgreSQL,Firebase;MongoDB,Google Cloud Platform,AWS;Google Cloud Platform,Express,Angular.js;React.js,Flutter,Flutter,Git,Git,Eclipse;Vim;Visual Studio;Visual Studio Code,NA,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",No,18-24 years old,"Non-binary, genderqueer, or gender non-conforming",No,Gay or Lesbian,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,NA
41204,"I am not primarily a developer, but I write code sometimes as part of my work",Employed full-time,New Zealand,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",35 - 44 years,School,5,2,Data or business analyst,100 to 499 employees,NZD	New Zealand dollar,NA,Monthly,Python;SQL,Python;SQL,PostgreSQL,PostgreSQL,AWS,AWS,NA,NA,Hadoop;NumPy;Pandas,Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,Docker;Git,Git;Unity 3D,Android Studio;Atom;IPython/Jupyter;PyCharm;Visual Studio,IPython/Jupyter;PyCharm;Visual Studio,Windows,Visit Stack Overflow;Google it,Stack Overflow,A few times per week,Yes,Less than once per month or monthly,"Yes, somewhat",No,35-44 years old,Man,No,NA,Middle Eastern,NA,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,NA
41205,I am a student who is learning to code,"Student, full-time",Bahamas,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Books / Physical media",4,NA,NA,NA,NA,NA,NA,C#;JavaScript;Node.js,C#;Python,NA,NA,NA,NA,NA,NA,.NET Framework,.NET Framework;Torch/PyTorch,Unity 3D,NA,Sublime Text;Visual Studio Code,Android Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Play games;Panic;Visit another developer community (please name):,Stack Overflow;Stack Exchange,A few times per week,No,NA,Neutral,Yes,Under 18 years old,Man,No,Straight / Heterosexual,Black or of African descent,None of the above,I have an anxiety disorder,Appropriate in length,Neither easy nor difficult,NA
41206,I am a developer by profession,Employed full-time,Germany,NA,NA,"Professional degree (JD, MD, etc.)",18 - 24 years,Books / Physical media,35,30,"Developer, full-stack;Designer",100 to 499 employees,EUR European Euro,120000,Yearly,Delphi,Delphi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Other (please specify):,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Not sure,No,55-64 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,"Or, in your own words:",Appropriate in length,Easy,129718
41207,I am a developer by profession,Employed full-time,Brazil,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);Online Courses or Certification;Books / Physical media",2,1,"Developer, front-end;Developer, full-stack;Developer, back-end",20 to 99 employees,BRL	Brazilian real,7000,Monthly,Elixir;JavaScript;Ruby;TypeScript,Elixir;Go;JavaScript;Python;Ruby;Rust;TypeScript,MongoDB;PostgreSQL;Redis,PostgreSQL;Redis,Heroku,NA,React.js;Ruby on Rails,Django;React.js;Ruby on Rails;Vue.js,NA,NA,Docker;Git,Docker;Git;Kubernetes,Visual Studio Code,Vim;Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Not sure/can't remember,NA,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,East Asian,None of the above,None of the above,Appropriate in length,Easy,19236
41208,I am a developer by profession,Employed full-time,"Iran, Islamic Republic of...",NA,NA,"Professional degree (JD, MD, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media",7,4,"Engineer, data;Data scientist or machine learning specialist;Scientist;Data or business analyst",10 to 19 employees,IRR	Iranian rial,80000000,Monthly,HTML/CSS;JavaScript;Python;Rust;SQL,HTML/CSS;JavaScript;Python;Rust;SQL,Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis,Heroku,Heroku,FastAPI;Flask;jQuery;React.js,FastAPI;Flask;jQuery;React.js,Apache Spark;NumPy;Pandas;React Native;TensorFlow;Torch/PyTorch,Apache Spark;Hadoop;Keras;NumPy;Pandas;React Native;TensorFlow;Torch/PyTorch,Docker;Git,Ansible;Docker;Git;Kubernetes;Yarn,IPython/Jupyter;Visual Studio Code,IPython/Jupyter;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Meditate,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per week,"Yes, definitely",No,25-34 years old,Man,No,Straight / Heterosexual,Middle Eastern,None of the above,None of the above,Appropriate in length,Easy,22800
41209,I am a student who is learning to code,"Student, full-time",Portugal,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification",3,NA,NA,NA,NA,NA,NA,APL;Assembly;Bash/Shell;C;C#;C++;Dart;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;LISP;Matlab;Node.js;PHP;PowerShell;Python;SQL,Bash/Shell;C;C#;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;LISP;Perl;Python,Firebase;PostgreSQL;SQLite,NA,Heroku,IBM Cloud or Watson,Django;Laravel;Vue.js,Django;Vue.js,Flutter;NumPy;Pandas,NumPy;Pandas;TensorFlow;Torch/PyTorch,Docker;Git;Unity 3D,Git;Unity 3D,Android Studio;IntelliJ;Neovim;PHPStorm;PyCharm;Visual Studio Code;Webstorm,Neovim;PyCharm;Visual Studio Code,Windows Subsystem for Linux (WSL),Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"Yes, somewhat",Yes,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
41210,I am a developer by profession,Employed full-time,United States of America,Washington,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School,17,10,"Developer, desktop or enterprise applications","10,000 or more employees",USD	United States dollar,154913,Yearly,C#;F#;JavaScript;PowerShell;Python;TypeScript,C#;F#;TypeScript,MySQL,NA,Microsoft Azure,NA,ASP.NET Core ;Gatsby,ASP.NET Core ,.NET Framework;.NET Core / .NET 5;Apache Spark;Keras;NumPy;Pandas;TensorFlow,.NET Core / .NET 5,Docker;Git;Unity 3D;Unreal Engine;Yarn,Git,Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later;Play games,Stack Overflow,A few times per month or weekly,Yes,A few times per month or weekly,Neutral,Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Neither easy nor difficult,154913
41211,I am a developer by profession,Employed full-time,Germany,NA,NA,"Professional degree (JD, MD, etc.)",5 - 10 years,"Other online resources (ex: videos, blogs, etc);Friend or family member;Online Courses or Certification;Books / Physical media",33,21,"Developer, back-end;Database administrator;DevOps specialist;Engineering manager;System administrator;Senior Executive (C-Suite, VP, etc.)",10 to 19 employees,EUR European Euro,90000,Yearly,Bash/Shell;C;Elixir;Erlang;Go;JavaScript;Node.js;PHP;Python;Ruby;SQL;TypeScript,Bash/Shell;C;Elixir;Erlang;Haskell;JavaScript;Julia;Node.js;Python;Rust;Scala,DynamoDB;MariaDB;MongoDB;MySQL;PostgreSQL;Redis,MongoDB;Redis,AWS,AWS;Google Cloud Platform,Angular.js;Django;Express;Flask;jQuery;React.js;Svelte;Vue.js,Flask;Svelte;Vue.js,NA,NA,Ansible;Docker;Git;Kubernetes;Terraform,Docker;Git;Kubernetes;Terraform,Vim,Vim,Linux-based,Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Daily or almost daily,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,I am deaf / hard of hearing,None of the above,Appropriate in length,Easy,97288
41212,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Germany,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,Books / Physical media,33,33,"Developer, mobile;Developer, full-stack;Engineer, data;Developer, back-end;Developer, embedded applications or devices;DevOps specialist;Engineering manager;Engineer, site reliability;System administrator;Product manager;Senior Executive (C-Suite, VP, etc.)",2 to 9 employees,EUR European Euro,NA,Yearly,Bash/Shell;Go;JavaScript;Node.js,Bash/Shell;Elixir;Go;Node.js;Rust;TypeScript,DynamoDB;MongoDB;PostgreSQL;SQLite,NA,AWS,NA,Vue.js,Svelte,NA,NA,Ansible;Docker;Git;Terraform,Docker;Git;Terraform,Sublime Text;Visual Studio Code,Sublime Text;Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per month or weekly,"Yes, somewhat",Yes,45-54 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
41213,I am a developer by profession,"Independent contractor, freelancer, or self-employed",India,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",5 - 10 years,"Coding Bootcamp;Other online resources (ex: videos, blogs, etc);Online Forum;Online Courses or Certification;Books / Physical media",6,4,"Developer, full-stack","Just me - I am a freelancer, sole proprietor, etc.",USD	United States dollar,NA,NA,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Node.js;TypeScript,MongoDB;MySQL;PostgreSQL,Firebase;MongoDB;Redis,AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure,AWS;DigitalOcean;Google Cloud Platform;Heroku,Express;jQuery;React.js,Express;React.js,React Native,Qt;React Native,Docker;Git;Kubernetes,Docker;Git;Kubernetes;Yarn,Atom;Notepad++;Visual Studio Code,Visual Studio Code;Xcode,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Meditate;Play games;Panic;Visit another developer community (please name):,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),Less than once per month or monthly,Yes,Less than once per month or monthly,"Yes, somewhat",Yes,Under 18 years old,Man,No,Bisexual,South Asian,None of the above,I have an anxiety disorder,Appropriate in length,Easy,NA
41214,I am a student who is learning to code,"Student, full-time",India,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",18 - 24 years,School,1,NA,NA,NA,NA,NA,NA,C;Python,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Windows,Call a coworker or friend,Stack Overflow,Less than once per month or monthly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,18-24 years old,Man,NA,NA,"Or, in your own words:",None of the above,None of the above,Too long,Easy,NA
41215,I am a student who is learning to code,"Not employed, and not looking for work",United States of America,Georgia,NA,Something else,5 - 10 years,Other (please specify):;Books / Physical media,3,NA,NA,NA,NA,NA,NA,C;HTML/CSS;JavaScript;Python,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PyCharm;Visual Studio Code,NA,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games;Visit another developer community (please name):,Stack Overflow,A few times per month or weekly,Yes,A few times per month or weekly,"Yes, somewhat",No,Under 18 years old,Man,No,Straight / Heterosexual,Southeast Asian,None of the above,NA,Too long,Easy,NA
41216,I am a student who is learning to code,"Student, part-time",Ghana,NA,NA,"Associate degree (A.A., A.S., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum",2,NA,NA,NA,NA,NA,NA,C++;Dart;HTML/CSS,C;C#;C++;Dart;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;VBA,NA,NA,NA,NA,NA,NA,.NET Framework;Flutter,.NET Framework;.NET Core / .NET 5;Apache Spark;Flutter;React Native,NA,NA,Android Studio;Notepad++;Visual Studio;Visual Studio Code,Android Studio;Notepad++;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow,Less than once per month or monthly,No,NA,"No, not at all",No,18-24 years old,Man,No,Prefer to self-describe:,Black or of African descent,None of the above,None of the above,Appropriate in length,Easy,NA
41217,I am a developer by profession,Employed full-time,Australia,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Books / Physical media",13,3,"Developer, full-stack",10 to 19 employees,AUD	Australian dollar,85000,Yearly,C#;HTML/CSS;JavaScript;SQL;TypeScript,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript,Microsoft SQL Server,NA,Microsoft Azure,Microsoft Azure,ASP.NET;ASP.NET Core ,ASP.NET;ASP.NET Core ,.NET Framework;.NET Core / .NET 5,.NET Core / .NET 5,Git,Git,Notepad++;Visual Studio;Visual Studio Code,Notepad++;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow,Daily or almost daily,Yes,Less than once per month or monthly,"Yes, somewhat",No,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,NA,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,56788
41218,I am a student who is learning to code,"Student, full-time",United States of America,Pennsylvania,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School,5,NA,NA,NA,NA,NA,NA,C;C#;C++;Java;Matlab;Python,C;C#;C++;Java,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Emacs;IntelliJ;NetBeans;Notepad++;PyCharm;Sublime Text;Vim;Visual Studio;Visual Studio Code,Emacs;IntelliJ;Visual Studio;Visual Studio Code,Windows,Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,"No, not really",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
41219,I am a student who is learning to code,"Student, full-time",Canada,NA,NA,Primary/elementary school,5 - 10 years,Coding Bootcamp;Online Courses or Certification;Books / Physical media,2,NA,NA,NA,NA,NA,NA,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;R,Go;Groovy;Haskell;Objective-C;Ruby;Rust;Swift;TypeScript,MongoDB;MySQL,NA,Google Cloud Platform,NA,Angular.js;Django;FastAPI;React.js,NA,Flutter;NumPy;Pandas;TensorFlow,NA,NA,NA,Android Studio;Atom;Eclipse;IntelliJ;IPython/Jupyter;PyCharm;Visual Studio Code;Webstorm,NA,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,"No, not really",No,Under 18 years old,Man,No,Straight / Heterosexual,South Asian,"Or, in your own words:",None of the above,Too long,Easy,NA
41220,I am a student who is learning to code,"Student, full-time",Jamaica,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc)",5,NA,NA,NA,NA,NA,NA,Java;JavaScript;Python;TypeScript,Bash/Shell;C++;Java;JavaScript;Python;TypeScript,MongoDB,MongoDB,NA,NA,Express;React.js;Svelte;Vue.js,Express;React.js;Svelte,NA,NA,Git,Git;Unity 3D,Visual Studio Code,Visual Studio Code,Windows,Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"Yes, definitely",No,Under 18 years old,Man,No,Straight / Heterosexual,Black or of African descent,None of the above,"I have a mood or emotional disorder (e.g. depression, bipolar disorder)",Appropriate in length,Easy,NA
41221,I code primarily as a hobby,"Student, full-time",Canada,NA,NA,Primary/elementary school,5 - 10 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification",6,NA,NA,NA,NA,NA,NA,C;C#;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;Ruby;Rust;Swift;TypeScript,Assembly;Haskell,NA,NA,Heroku,NA,Flask;jQuery;Svelte,NA,.NET Framework;.NET Core / .NET 5;NumPy;Pandas,NA,Git;Unity 3D;Xamarin,Git,Android Studio;Atom;Emacs;IntelliJ;IPython/Jupyter;Neovim;PyCharm;Rider;RubyMine;TextMate;Vim;Visual Studio;Visual Studio Code;Webstorm;Xcode,Vim,MacOS,Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,No,NA,"No, not at all",No,Under 18 years old,Man,No,Straight / Heterosexual,Black or of African descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
