Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
21051,I am a developer by profession,No,29,17,NA,NA,NA,Malaysia,NA,NA,MongoDB,PostgreSQL,"Developer, front-end;Educator","Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work",Southeast Asian,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,NA,"I’m not actively looking, but I am open to new opportunities",Dart;HTML/CSS;JavaScript,HTML/CSS;JavaScript;Python;SQL,Flutter;Node.js,NA,Github,Github,NA,NA,Somewhat important,Just because;Curious about other opportunities;Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Once every few years,NA,NA,No,NA,NA,Amused,Stack Overflow (public Q&A for anyone who codes),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Windows,NA,NA,NA,NA,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"A natural science (such as biology, chemistry, physics, etc.)",Gatsby;React.js,Flask;React.js,NA,NA,1,NA
21052,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,NA,25,Monthly,5e+06,50304,South Korea,South Korean won,KRW,MySQL,NA,"Academic researcher;Data scientist or machine learning specialist;Engineer, data","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,East Asian,Man,Diversity of the company or organization;Flex time or a flexible schedule;Remote work options,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C#;Python;SQL,C#,Keras;Pandas;TensorFlow,NA,Github;Stack Overflow for Teams,Github;Stack Overflow for Teams,No,Somewhat important,Somewhat important,Better compensation;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Every few months,No,No,No,Often: 1-2 days per week or more,Start a free trial,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Visit Stack Overflow,Windows,100 to 499 employees,Linux;Windows,Linux;Windows,I have a great deal of influence,Straight / Heterosexual,No,Neutral,NA,Less than once per month or monthly,Neither easy nor difficult,Appropriate in length,No,"A natural science (such as biology, chemistry, physics, etc.)",NA,NA,Just as welcome now as I felt last year,NA,15,10
21053,I am a developer by profession,Yes,NA,16,NA,NA,NA,India,Indian rupee,INR,NA,NA,"Developer, back-end;Developer, embedded applications or devices","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Southeast Asian,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Neither satisfied nor dissatisfied,I am actively looking for a job,Python,C++,Pandas;TensorFlow;Unity 3D;Unreal Engine,NA,"Github;Microsoft Azure;Google Suite (Docs, Meet, etc)",Jira;Github,Not sure,Neutral,Very important,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family",Once a year,Yes,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Linux-based,"10,000 or more employees",AWS;Docker;iOS;Kubernetes;MacOS;Windows,Linux,I have some influence,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,A few times per month or weekly,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,15,7,1
21054,I am a student who is learning to code,No,NA,20,NA,NA,NA,India,NA,NA,SQLite,SQLite,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Black or of African descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Family friendliness",NA,"I’m not actively looking, but I am open to new opportunities",Swift,Swift,NA,NA,Github,Github,NA,NA,NA,NA,NA,Once a year,Not sure,NA,No,NA,Ask developers I know/work with,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity,MacOS,NA,MacOS,MacOS,NA,NA,No,"Yes, somewhat",NA,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Somewhat less welcome now than last year,NA,Less than 1 year,NA
21055,I am a developer by profession,Yes,34,18,Monthly,2100,27240,Slovenia,European Euro,EUR,Redis,Elasticsearch;Microsoft SQL Server;Oracle,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Python,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;SQL;TypeScript,Xamarin,.NET;.NET Core,Jira;Github;Gitlab,Microsoft Teams;Microsoft Azure,No,Somewhat important,Somewhat important,Having a bad day (or week or month) at work;Curious about other opportunities;Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,Not sure,Onboarding? What onboarding?,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Visit developer communities like Stack Overflow;Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Windows,"1,000 to 4,999 employees",Docker;Kubernetes;Raspberry Pi,Windows,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,Angular;ASP.NET;ASP.NET Core,Just as welcome now as I felt last year,40,17,9
21056,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,52,14,NA,NA,NA,Belgium,European Euro,EUR,SQLite,NA,"Developer, desktop or enterprise applications;Developer, full-stack;Developer, game or graphics;Developer, mobile;Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,NA,Man,How widely used or impactful my work output would be,Slightly dissatisfied,I am not interested in new job opportunities,Assembly;C;C#;C++;Go;HTML/CSS;JavaScript;Python;TypeScript,Assembly;Bash/Shell/PowerShell;C;C#;HTML/CSS;JavaScript;Python;TypeScript,.NET;.NET Core;Node.js;Unity 3D;Xamarin,.NET;Node.js;Unity 3D,Jira;Github,Confluence;Jira;Github,Not sure,Not very important,Critically important,Trouble with leadership at my company;Wanting to work with new technologies,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family",Once a year,Not sure,Onboarding? What onboarding?,Yes,Often: 1-2 days per week or more,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Panic,Windows,"10,000 or more employees",Android;Arduino;Linux;Raspberry Pi;Windows,Arduino;Windows,I have some influence,NA,Yes,"No, not really",Less than once per month or monthly,Multiple times per day,Easy,Appropriate in length,NA,"Another engineering discipline (such as civil, electrical, mechanical, etc.)",NA,Angular.js;Flask,Just as welcome now as I felt last year,55,38,22
21057,I am a developer by profession,No,35,15,Monthly,66000,231144,Israel,Israeli new shekel,ILS,Elasticsearch;Redis,MySQL;SQLite,"Developer, back-end;Developer, front-end;Developer, full-stack;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Middle Eastern,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Remote work options",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C++;JavaScript;Python;Ruby;Rust;SQL,Bash/Shell/PowerShell;C++;Go;JavaScript;Python;Ruby;Rust;SQL,Ansible,Ansible,Github;Gitlab,Confluence;Jira;Github;Gitlab,No,Somewhat important,Fairly important,Having a bad day (or week or month) at work;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,NA,No,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow,Linux-based,100 to 499 employees,Docker;Google Cloud Platform;Kubernetes;Linux,Docker;Google Cloud Platform;Linux,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Ruby on Rails;Vue.js,Ruby on Rails;Vue.js,Just as welcome now as I felt last year,45,15,11
21058,I am a developer by profession,Yes,NA,14,Yearly,NA,NA,United States,United States dollar,USD,DynamoDB;Firebase;MongoDB;Redis,MongoDB;Oracle,"Data or business analyst;Developer, back-end;Developer, desktop or enterprise applications;Engineer, data;Engineering manager;Product manager","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,East Asian,NA,"Industry that I’d be working in;Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with",Very satisfied,"I’m not actively looking, but I am open to new opportunities",Julia;SQL;TypeScript,Bash/Shell/PowerShell;HTML/CSS;JavaScript;Julia;Python;SQL;TypeScript,Flutter;Keras;TensorFlow;Torch/PyTorch,Apache Spark;Node.js;Pandas,Confluence;Jira;Github;Slack,Confluence;Jira;Github;Slack,Yes,Extremely important,Critically important,Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once a year,Yes,No,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Linux-based,500 to 999 employees,AWS;Docker;Kubernetes;Linux;MacOS,AWS;Docker;Kubernetes;Linux;MacOS;Slack Apps and Integrations;Windows,I have some influence,NA,Yes,Neutral,Less than once per month or monthly,Less than once per month or monthly,Easy,Appropriate in length,NA,"Computer science, computer engineering, or software engineering",Vue.js,Angular;Flask,Somewhat more welcome now than last year,45,35,25
21059,I am a student who is learning to code,Yes,22,14,NA,NA,NA,India,NA,NA,Elasticsearch;Firebase;MongoDB;Oracle;Redis,MySQL,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,South Asian,Man,"Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be;Office environment or company culture",NA,I am actively looking for a job,C++;Java;R;Rust;SQL;TypeScript,C;C#;C++;Go;HTML/CSS;JavaScript;PHP;Python;SQL,Node.js;Pandas;Torch/PyTorch,Xamarin,Github,Github;Microsoft Teams,NA,NA,NA,NA,NA,Every few months,No,NA,No,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos,Linux-based,NA,Arduino;AWS;Docker;Google Cloud Platform;IBM Cloud or Watson;Raspberry Pi,Linux;MacOS;Microsoft Azure,NA,Straight / Heterosexual,Not sure/can't remember,"Yes, somewhat",NA,Daily or almost daily,Easy,Too long,No,NA,NA,Flask,Just as welcome now as I felt last year,NA,7,NA
21060,I am a developer by profession,Yes,33,20,NA,NA,NA,India,Indian rupee,INR,Elasticsearch;Oracle;PostgreSQL;Redis,MySQL;Oracle,"Developer, QA or test","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,South Asian,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;Dart;Go;HTML/CSS;Java;JavaScript;Python;SQL,Bash/Shell/PowerShell;HTML/CSS;Java;JavaScript;Python;SQL;VBA,Chef;Node.js,Node.js,Confluence;Github;Microsoft Teams;Microsoft Azure,Confluence;Github;Microsoft Teams,Yes,Extremely important,Somewhat important,Curious about other opportunities;Better compensation;Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once every few years,Not sure,Yes,Yes,Occasionally: 1-2 days per quarter but less than monthly,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Visit another developer community (please name):,Windows,"10,000 or more employees",Android;Docker;Linux;Microsoft Azure;Windows,Linux;Windows,I have little or no influence,Straight / Heterosexual,Yes,"Yes, definitely",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Neither easy nor difficult,Too long,No,"Computer science, computer engineering, or software engineering",Express;Spring;Vue.js,jQuery;Spring,Just as welcome now as I felt last year,NA,13,11
21061,I am a student who is learning to code,Yes,17,14,NA,NA,NA,India,NA,NA,MongoDB,Firebase;MongoDB,NA,Some college/university study without earning a degree,Student,NA,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Remote work options",NA,"I’m not actively looking, but I am open to new opportunities",Dart;HTML/CSS;JavaScript;TypeScript,Dart;HTML/CSS;JavaScript;PHP;TypeScript,Flutter;Node.js;React Native,Flutter;Node.js,Github;Slack,Github;Slack,NA,NA,NA,NA,NA,Once a year,No,NA,Yes,NA,Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Panic;Watch help / tutorial videos;Do other work and come back later,Linux-based,NA,Android;Docker,Android;Google Cloud Platform;Heroku;Linux;WordPress,NA,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Express;Gatsby;React.js,Angular;Express;Gatsby;React.js,Just as welcome now as I felt last year,NA,2,NA
21062,I am a student who is learning to code,Yes,NA,5,NA,NA,NA,Nigeria,NA,NA,NA,Firebase;Microsoft SQL Server,NA,Some college/university study without earning a degree,Student,NA,Man,Family friendliness,NA,I am actively looking for a job,NA,HTML/CSS;Kotlin;Python,NA,.NET,NA,Facebook Workplace,NA,NA,NA,NA,NA,Every few months,NA,NA,Yes,NA,Start a free trial,Amused,I have never visited any of these sites,Call a coworker or friend,Windows,NA,NA,Android;AWS,NA,Bisexual,NA,NA,NA,NA,Easy,Appropriate in length,NA,Mathematics or statistics,NA,NA,NA,NA,3,NA
21063,I am a developer by profession,Yes,24,15,Monthly,90000,15084,India,Indian rupee,INR,PostgreSQL,MongoDB,"Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Opportunities for professional development",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C++;Kotlin;Rust,HTML/CSS;JavaScript;TypeScript,Keras;Node.js;React Native;TensorFlow;Torch/PyTorch,Node.js;React Native,"Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Jira;Github;Microsoft Teams;Google Suite (Docs, Meet, etc)",No,Somewhat important,Fairly important,Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind)",Every few months,No,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,Linux-based,10 to 19 employees,Linux,Linux;Windows,I have a great deal of influence,NA,Yes,"Yes, somewhat",A few times per week,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",React.js,Express;React.js,Just as welcome now as I felt last year,40,9,3
21064,I am a developer by profession,No,47,10,Yearly,125000,94539,Canada,Canadian dollar,CAD,Microsoft SQL Server;PostgreSQL,Microsoft SQL Server;PostgreSQL,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C#;Go;Python;Scala,Bash/Shell/PowerShell;C#;Java;SQL,.NET;.NET Core;Apache Spark;TensorFlow,.NET;.NET Core,Github;Microsoft Teams;Microsoft Azure,Github;Slack;Microsoft Teams,No,Somewhat important,Not at all important/not necessary,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation,Personal network - friends or family,Every few months,No,Yes,Yes,Rarely: 1-2 days per year or less,Start a free trial,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos,Windows,100 to 499 employees,AWS;Docker;Kubernetes;Linux;Microsoft Azure;Windows,AWS;Docker;Kubernetes;Linux;Microsoft Azure;Windows,I have some influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",ASP.NET Core,ASP.NET Core,Just as welcome now as I felt last year,40,37,23
21065,I am a developer by profession,No,28,11,Monthly,NA,NA,India,Indian rupee,INR,SQLite,SQLite,"Developer, mobile","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,South Asian,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Very dissatisfied,"I’m not actively looking, but I am open to new opportunities",Swift,Objective-C;Swift,Flutter,NA,Stack Overflow for Teams,Stack Overflow for Teams,No,Neutral,Not at all important/not necessary,Having a bad day (or week or month) at work;Better compensation;Better work/life balance,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Once every few years,Yes,Onboarding? What onboarding?,No,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos;Visit another developer community (please name):,MacOS,20 to 99 employees,iOS;MacOS,iOS;MacOS,I have a great deal of influence,Straight / Heterosexual,Yes,"Yes, definitely",Less than once per month or monthly,Multiple times per day,Neither easy nor difficult,Appropriate in length,No,"A humanities discipline (such as literature, history, philosophy, etc.)",NA,NA,Just as welcome now as I felt last year,NA,10,7
21066,I am a developer by profession,No,33,13,Monthly,5500,10848,Turkey,Turkish lira,TRY,Microsoft SQL Server,Microsoft SQL Server,"Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C#;Python,C#,.NET;Unity 3D,.NET,Microsoft Teams,Microsoft Teams,Not sure,Neutral,Very important,Having a bad day (or week or month) at work;Curious about other opportunities;Better compensation;Trouble with my teammates;Trouble with my direct manager;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once every few years,Yes,Yes,No,Rarely: 1-2 days per year or less,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Panic;Do other work and come back later,Windows,"1,000 to 4,999 employees",Windows,Windows,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,40,14,6
21067,I am a student who is learning to code,Yes,25,21,NA,NA,NA,Bangladesh,NA,NA,Cassandra;Elasticsearch;Firebase;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL,Microsoft SQL Server;MySQL,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,Man,Flex time or a flexible schedule;How widely used or impactful my work output would be;Office environment or company culture,NA,"I’m not actively looking, but I am open to new opportunities",C++;Dart;Go;HTML/CSS;JavaScript;Python;Rust;SQL,C++;HTML/CSS;Python;SQL,Apache Spark;Flutter;Hadoop;Node.js;Pandas;React Native;TensorFlow;Torch/PyTorch,Pandas,"Jira;Github;Gitlab;Slack;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Confluence;Jira;Github;Gitlab;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)",NA,NA,NA,NA,NA,NA,Not sure,NA,No,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Visit Stack Overflow;Watch help / tutorial videos,Windows,NA,Android;Arduino;AWS;Google Cloud Platform;Kubernetes;Windows,Android;Arduino;WordPress,NA,Straight / Heterosexual,Yes,Neutral,I have never participated in Q&A on Stack Overflow,A few times per week,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Django;React.js;Ruby on Rails,Django,Just as welcome now as I felt last year,NA,2,NA
21068,I am a developer by profession,Yes,21,13,NA,NA,NA,United Kingdom,NA,NA,NA,MariaDB;SQLite,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Student,White or of European descent,Man,Opportunities for professional development,NA,"I’m not actively looking, but I am open to new opportunities",C;Rust,Bash/Shell/PowerShell;C;C++;Haskell;Python;Rust,Pandas,Pandas,NA,Confluence;Github,NA,NA,NA,Just because;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Directly asking current or past employees at the company",Every few months,Not sure,NA,Yes,NA,Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Meditate;Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later,Linux-based,NA,Docker;Linux;Raspberry Pi,Docker;Linux;Raspberry Pi,NA,Straight / Heterosexual,No,Neutral,NA,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Just as welcome now as I felt last year,NA,8,NA
21069,I am a student who is learning to code,Yes,21,16,NA,NA,NA,India,NA,NA,Cassandra;Firebase;MongoDB;MySQL;PostgreSQL,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Student,South Asian,Man,"Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on;Opportunities for professional development",NA,"I’m not actively looking, but I am open to new opportunities",HTML/CSS;JavaScript;Python,HTML/CSS;JavaScript,NA,NA,Github;Trello;Stack Overflow for Teams,Github,NA,NA,NA,NA,NA,Once a year,No,NA,Yes,NA,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Panic;Watch help / tutorial videos;Do other work and come back later,Windows,NA,AWS;Docker;WordPress,NA,NA,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per week,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Express;Gatsby;React.js;Vue.js,React.js,Just as welcome now as I felt last year,NA,3,NA
21070,I am a student who is learning to code,Yes,21,11,NA,NA,NA,Denmark,NA,NA,NA,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,White or of European descent,Man,Flex time or a flexible schedule;Remote work options,NA,I am actively looking for a job,C#;HTML/CSS;Java;JavaScript;Kotlin;PHP;Rust;TypeScript,C#;C++;HTML/CSS;JavaScript;TypeScript,.NET Core;Node.js,.NET Core;Node.js,Github,Github;Trello,NA,NA,NA,NA,NA,Once every few years,Yes,NA,No,NA,Start a free trial,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Panic;Watch help / tutorial videos;Do other work and come back later,Windows,NA,Raspberry Pi;Windows,Raspberry Pi;Windows,NA,Straight / Heterosexual,Yes,"No, not at all",Less than once per month or monthly,A few times per week,Neither easy nor difficult,Too long,No,NA,ASP.NET Core;Vue.js,Angular.js;ASP.NET Core;Vue.js,Just as welcome now as I felt last year,NA,5,NA
