Respondent,MainBranch,Hobbyist,Age,Age1stCode,CompFreq,CompTotal,ConvertedComp,Country,CurrencyDesc,CurrencySymbol,DatabaseDesireNextYear,DatabaseWorkedWith,DevType,EdLevel,Employment,Ethnicity,Gender,JobFactors,JobSat,JobSeek,LanguageDesireNextYear,LanguageWorkedWith,MiscTechDesireNextYear,MiscTechWorkedWith,NEWCollabToolsDesireNextYear,NEWCollabToolsWorkedWith,NEWDevOps,NEWDevOpsImpt,NEWEdImpt,NEWJobHunt,NEWJobHuntResearch,NEWLearn,NEWOffTopic,NEWOnboardGood,NEWOtherComms,NEWOvertime,NEWPurchaseResearch,NEWPurpleLink,NEWSOSites,NEWStuck,OpSys,OrgSize,PlatformDesireNextYear,PlatformWorkedWith,PurchaseWhat,Sexuality,SOAccount,SOComm,SOPartFreq,SOVisitFreq,SurveyEase,SurveyLength,Trans,UndergradMajor,WebframeDesireNextYear,WebframeWorkedWith,WelcomeChange,WorkWeekHrs,YearsCode,YearsCodePro
4684,I am a developer by profession,Yes,36,7,Monthly,3200,38400,Ecuador,United States dollar,USD,Elasticsearch;MongoDB;PostgreSQL;SQLite,Elasticsearch;MariaDB;MongoDB;SQLite,"Developer, back-end;Developer, front-end;Developer, full-stack;Developer, game or graphics","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Hispanic or Latino/a/x,Man,Industry that I’d be working in;Flex time or a flexible schedule;Remote work options,Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",Rust,Assembly;Bash/Shell/PowerShell;C;C#;C++;Java;JavaScript;Python;Ruby,Node.js;React Native;Unreal Engine,Node.js;Unity 3D;Unreal Engine,Gitlab;Slack,"Jira;Github;Gitlab;Slack;Google Suite (Docs, Meet, etc)",No,Neutral,Very important,Better work/life balance,NA,Every few months,No,Yes,Yes,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with,Indifferent,Stack Overflow (public Q&A for anyone who codes),Meditate;Play games;Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Linux-based,2 to 9 employees,Android;Arduino;AWS;Linux;MacOS;Raspberry Pi;Windows,Android;Arduino;AWS;Heroku;Linux;Raspberry Pi;Windows;WordPress,NA,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",Angular;Angular.js;jQuery;React.js;Spring,jQuery;Ruby on Rails,Just as welcome now as I felt last year,20,29,18
4685,I am a developer by profession,Yes,NA,15,NA,NA,NA,United States,NA,NA,NA,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Student,NA,NA,Diversity of the company or organization;Flex time or a flexible schedule;How widely used or impactful my work output would be,NA,I am not interested in new job opportunities,Bash/Shell/PowerShell;Julia;Python;R,Bash/Shell/PowerShell;Python;R,Apache Spark;Keras;TensorFlow;Torch/PyTorch,TensorFlow,"Github;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc);Stack Overflow for Teams","Github;Slack;Microsoft Teams;Google Suite (Docs, Meet, etc)",NA,NA,NA,Curious about other opportunities;Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Once a year,No,NA,Yes,NA,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,MacOS,NA,AWS;Docker;Kubernetes;Linux,AWS;Linux;MacOS,NA,NA,Yes,"Yes, somewhat",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Too long,NA,"A natural science (such as biology, chemistry, physics, etc.)",NA,NA,Just as welcome now as I felt last year,NA,10,NA
4686,I am a developer by profession,No,34,9,Monthly,220000,2e+06,United States,United States dollar,USD,NA,Microsoft SQL Server;MySQL;SQLite,"Developer, back-end;Developer, desktop or enterprise applications;DevOps specialist;Engineer, site reliability","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Very satisfied,I am not interested in new job opportunities,C#,C#;C++;HTML/CSS;JavaScript;Perl;SQL;VBA,.NET Core,.NET;.NET Core;Chef;Xamarin,Microsoft Azure;Stack Overflow for Teams,"Confluence;Jira;Github;Microsoft Teams;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc);Stack Overflow for Teams",No,Extremely important,Very important,Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family",Once every few years,No,Yes,No,Often: 1-2 days per week or more,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow for Teams (private Q&A for organizations),Call a coworker or friend;Visit Stack Overflow,Windows,"10,000 or more employees",Microsoft Azure,Android;Linux;Microsoft Azure;Windows,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",Multiple times per day,Daily or almost daily,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",ASP.NET Core,ASP.NET;ASP.NET Core;Drupal;jQuery,Somewhat more welcome now than last year,50,20,13
4687,I am a developer by profession,Yes,47,10,Yearly,135000,135000,United States,United States dollar,USD,Microsoft SQL Server;PostgreSQL;Redis,DynamoDB;Elasticsearch,"Developer, back-end;Developer, desktop or enterprise applications","Associate degree (A.A., A.S., etc.)",Employed full-time,White or of European descent,Man,Specific department or team I’d be working on;Remote work options;Office environment or company culture,Neither satisfied nor dissatisfied,"I’m not actively looking, but I am open to new opportunities",C#;Kotlin;SQL,Bash/Shell/PowerShell;Java;Kotlin,.NET;.NET Core,Node.js,Github;Slack,Confluence;Jira;Github;Slack,Yes,Extremely important,Somewhat important,Having a bad day (or week or month) at work;Trouble with my direct manager;Trouble with leadership at my company;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Personal network - friends or family;Directly asking current or past employees at the company",Once a year,No,Yes,No,Occasionally: 1-2 days per quarter but less than monthly,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,100 to 499 employees,Android;Arduino;AWS;Docker;Linux,Arduino;Kubernetes;Linux,I have little or no influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Easy,Appropriate in length,No,"Information systems, information technology, or system administration",ASP.NET Core,NA,Just as welcome now as I felt last year,37,35,19
4688,I am a developer by profession,Yes,27,11,Yearly,85000,85000,United States,United States dollar,USD,Firebase;Microsoft SQL Server;PostgreSQL;SQLite,Microsoft SQL Server;MySQL;PostgreSQL;Redis;SQLite,"Database administrator;Designer;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;Developer, mobile;Developer, QA or test;DevOps specialist;System administrator",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Office environment or company culture;Opportunities for professional development,Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",Bash/Shell/PowerShell;C#;Dart;HTML/CSS;JavaScript;Python;Rust;SQL,Bash/Shell/PowerShell;C#;HTML/CSS;JavaScript;PHP;Python;SQL,.NET Core;Flutter;Node.js;Unity 3D;Unreal Engine,.NET;.NET Core;Cordova;Node.js;React Native,"Github;Google Suite (Docs, Meet, etc)","Github;Microsoft Azure;Trello;Google Suite (Docs, Meet, etc)",No,Extremely important,Somewhat important,Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,No,No,No,Rarely: 1-2 days per year or less,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Windows,10 to 19 employees,Android;AWS;Google Cloud Platform;Kubernetes;Windows,Android;AWS;Docker;Google Cloud Platform;Microsoft Azure;Slack Apps and Integrations;Windows;WordPress,I have some influence,Straight / Heterosexual,Yes,"No, not really",Less than once per month or monthly,A few times per week,Neither easy nor difficult,Appropriate in length,No,"Computer science, computer engineering, or software engineering",ASP.NET Core;React.js,ASP.NET;ASP.NET Core;Express;jQuery;React.js,A lot less welcome now than last year,40,15,4
4689,I am a student who is learning to code,Yes,18,11,NA,NA,NA,United States,NA,NA,NA,NA,NA,Some college/university study without earning a degree,Student,White or of European descent,"Non-binary, genderqueer, or gender non-conforming",Specific department or team I’d be working on;How widely used or impactful my work output would be;Office environment or company culture,NA,"I’m not actively looking, but I am open to new opportunities",Assembly;Bash/Shell/PowerShell;C;C++;HTML/CSS;Ruby;Rust;TypeScript,Bash/Shell/PowerShell;C#;Go;Haskell;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript,NA,Node.js;Unity 3D,Github;Gitlab,Github;Slack,NA,NA,NA,NA,NA,Every few months,Not sure,NA,No,NA,NA,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),NA,Linux-based,NA,Arduino;Linux;Raspberry Pi,Heroku;Linux;Raspberry Pi;Windows,NA,Bisexual,Yes,"No, not really",Less than once per month or monthly,Daily or almost daily,Neither easy nor difficult,Appropriate in length,NA,"Computer science, computer engineering, or software engineering",NA,NA,Somewhat more welcome now than last year,NA,5,NA
4690,"I used to be a developer by profession, but no longer am",Yes,24,20,NA,NA,NA,United States,NA,NA,DynamoDB;Elasticsearch;MongoDB,Microsoft SQL Server,"Developer, back-end;Developer, front-end;Developer, full-stack","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,NA,NA,NA,Bash/Shell/PowerShell;C#;Go;JavaScript;Python,C#;HTML/CSS;JavaScript;SQL,Node.js;React Native;Teraform,.NET;.NET Core,"Google Suite (Docs, Meet, etc)",Confluence;Jira;Github;Slack;Microsoft Teams,NA,NA,Very important,NA,NA,Once a year,Not sure,NA,No,NA,Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Windows,NA,Arduino;AWS;Docker;Kubernetes;Linux;MacOS;Raspberry Pi,Windows,NA,Straight / Heterosexual,Not sure/can't remember,Neutral,NA,A few times per week,Easy,Appropriate in length,No,"Information systems, information technology, or system administration",React.js,ASP.NET;ASP.NET Core;jQuery,Just as welcome now as I felt last year,NA,3,2
4691,I am a developer by profession,Yes,NA,23,Yearly,70000,70000,United States,United States dollar,USD,MongoDB;MySQL;PostgreSQL;Redis,MySQL;PostgreSQL;SQLite,"Data or business analyst;Developer, back-end;Developer, full-stack;Engineer, data","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,NA,NA,"Industry that I’d be working in;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Slightly satisfied,"I’m not actively looking, but I am open to new opportunities",C;Python;Rust;SQL,Bash/Shell/PowerShell;HTML/CSS;JavaScript;PHP;Python;SQL,Ansible;Apache Spark;Pandas;React Native;TensorFlow;Teraform,Pandas,Github;Slack,Confluence;Jira;Github;Slack;Trello,Yes,Extremely important,Fairly important,Having a bad day (or week or month) at work;Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company;Directly asking current or past employees at the company",Every few months,Not sure,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,NA,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,MacOS,"1,000 to 4,999 employees",AWS;Docker;Kubernetes;Linux;Raspberry Pi,AWS;Docker;Kubernetes;Linux;MacOS,I have little or no influence,NA,Yes,Neutral,Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,NA,"A business discipline (such as accounting, finance, marketing, etc.)",Flask;React.js,Flask;Laravel,Just as welcome now as I felt last year,40,3,2
4692,I am a developer by profession,Yes,27,17,NA,NA,NA,United States,United States dollar,USD,Elasticsearch;Firebase;PostgreSQL;Redis,MongoDB;MySQL;PostgreSQL,"Developer, back-end;Developer, front-end;Developer, full-stack",Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;How widely used or impactful my work output would be;Office environment or company culture",Slightly dissatisfied,I am actively looking for a job,Go;JavaScript;SQL,Assembly;C;C++;HTML/CSS;JavaScript;SQL,Node.js,Node.js,Github;Slack;Stack Overflow for Teams,Github,No,Somewhat important,Not at all important/not necessary,Curious about other opportunities;Better compensation;Trouble with my direct manager;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind);Read other media like news articles, founder profiles, etc. about the company",Every few months,NA,Onboarding? What onboarding?,No,Sometimes: 1-2 days per month but less than weekly,Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd;Research companies that have advertised on sites I visit,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes),Play games;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,MacOS,"Just me - I am a freelancer, sole proprietor, etc.",AWS;Docker;Kubernetes;Linux;MacOS,Heroku;Linux;MacOS,NA,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,A few times per week,Neither easy nor difficult,NA,No,"Computer science, computer engineering, or software engineering",Express;React.js;Vue.js,Express;jQuery;React.js,Just as welcome now as I felt last year,NA,9,1
4693,I code primarily as a hobby,Yes,14,9,NA,NA,NA,United States,NA,NA,NA,NA,NA,Primary/elementary school,"Not employed, and not looking for work",White or of European descent,Man,NA,NA,NA,Python;Rust,Go;HTML/CSS;Java;JavaScript;Kotlin;Python;Rust,NA,Node.js,NA,Github;Gitlab,NA,NA,Somewhat important,NA,NA,NA,Not sure,NA,Yes,NA,Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Watch help / tutorial videos;Do other work and come back later;Visit another developer community (please name):,Windows,NA,Linux;Raspberry Pi,Android;Google Cloud Platform;Linux;Raspberry Pi;Windows,NA,NA,Yes,"No, not really",Less than once per month or monthly,Less than once per month or monthly,Neither easy nor difficult,Appropriate in length,No,NA,NA,Flask;Gatsby;React.js;Vue.js,Just as welcome now as I felt last year,NA,5,NA
4694,"I am not primarily a developer, but I write code sometimes as part of my work",Yes,28,12,NA,NA,NA,United States,United States dollar,USD,MySQL,MySQL,"Developer, QA or test","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,NA,Very satisfied,I am not interested in new job opportunities,Ruby,Ruby,NA,NA,"Github;Slack;Trello;Google Suite (Docs, Meet, etc)","Github;Slack;Trello;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Somewhat important,Just because;Having a bad day (or week or month) at work,NA,Once a year,Yes,Yes,No,Sometimes: 1-2 days per month but less than weekly,Start a free trial;Ask developers I know/work with,"Hello, old friend",Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Play games;Call a coworker or friend;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later;Visit another developer community (please name):,MacOS,"1,000 to 4,999 employees",NA,NA,I have some influence,Gay or Lesbian,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,A few times per week,Neither easy nor difficult,Too long,No,"A natural science (such as biology, chemistry, physics, etc.)",React.js;Ruby on Rails,Ruby on Rails,Just as welcome now as I felt last year,40,16,1
4695,I am a student who is learning to code,Yes,19,16,NA,NA,NA,Argentina,NA,NA,NA,SQLite,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",Student,Hispanic or Latino/a/x,Man,Flex time or a flexible schedule;Opportunities for professional development;Family friendliness,NA,"I’m not actively looking, but I am open to new opportunities",C++;Java,HTML/CSS;Python;SQL,NA,Torch/PyTorch;Unity 3D,NA,Github,NA,NA,NA,NA,NA,Once a year,NA,NA,Yes,NA,Start a free trial,Annoyed,Stack Overflow Jobs (for job seekers);Stack Overflow for Teams (private Q&A for organizations);Stack Overflow Talent (for hiring companies/recruiters),Visit Stack Overflow;Watch help / tutorial videos,Windows,NA,Android,Arduino;Windows,NA,Straight / Heterosexual,NA,NA,NA,NA,Easy,Appropriate in length,No,NA,NA,NA,NA,NA,3,NA
4696,I am a developer by profession,Yes,28,16,Yearly,85000,85000,United States,United States dollar,USD,PostgreSQL,Oracle,"Developer, back-end",Some college/university study without earning a degree,Employed full-time,White or of European descent,Man,"Flex time or a flexible schedule;Languages, frameworks, and other technologies I’d be working with;Office environment or company culture",Slightly dissatisfied,I am actively looking for a job,Go;Swift;TypeScript,C#;Go;JavaScript;SQL,NA,.NET,Github,Jira;Github;Gitlab;Slack,Yes,Extremely important,Not at all important/not necessary,Trouble with leadership at my company;Better work/life balance;Looking to relocate,"Company reviews from third party sites (e.g. Glassdoor, Blind);Directly asking current or past employees at the company",Every few months,Not sure,No,Yes,Often: 1-2 days per week or more,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Visit Stack Overflow;Go for a walk or other physical activity;Do other work and come back later,MacOS,"1,000 to 4,999 employees",Arduino;Docker;Google Cloud Platform;iOS,AWS;Docker,I have little or no influence,Gay or Lesbian,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,Daily or almost daily,Easy,Appropriate in length,No,NA,NA,NA,Somewhat less welcome now than last year,45,5,3
4697,I am a developer by profession,Yes,30,10,Yearly,85000,85000,United States,United States dollar,USD,MongoDB,Microsoft SQL Server,"Developer, front-end","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,Hispanic or Latino/a/x,Man,"Languages, frameworks, and other technologies I’d be working with;Office environment or company culture;Opportunities for professional development",Very satisfied,I am not interested in new job opportunities,NA,C#;HTML/CSS;JavaScript;TypeScript,Node.js,.NET;.NET Core;Node.js,Slack;Microsoft Azure,"Github;Slack;Microsoft Teams;Microsoft Azure;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Fairly important,Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos",Once a year,No,Yes,No,Often: 1-2 days per week or more,NA,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later,Windows,20 to 99 employees,NA,Microsoft Azure,I have little or no influence,Straight / Heterosexual,Yes,Neutral,Less than once per month or monthly,Daily or almost daily,Easy,Appropriate in length,No,Mathematics or statistics,Angular.js;React.js,ASP.NET;ASP.NET Core;jQuery;Vue.js,Just as welcome now as I felt last year,45,6,5
4698,I am a developer by profession,Yes,38,30,Yearly,87500,87500,United States,United States dollar,USD,NA,NA,"Developer, desktop or enterprise applications","Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",Employed full-time,White or of European descent,Man,"Industry that I’d be working in;Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",Assembly;C,Bash/Shell/PowerShell;C;C++;Python,Unity 3D;Unreal Engine,NA,Github,Confluence;Jira;Github;Gitlab;Slack,Yes,Neutral,Fairly important,Better compensation;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind)",Once a year,Not sure,Onboarding? What onboarding?,Yes,Occasionally: 1-2 days per quarter but less than monthly,Start a free trial,Annoyed,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Meditate;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos,Linux-based,20 to 99 employees,Linux;Windows,AWS;Docker;Linux;Windows,I have some influence,Straight / Heterosexual,Yes,"No, not at all",I have never participated in Q&A on Stack Overflow,Multiple times per day,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",NA,NA,Somewhat less welcome now than last year,40,8,4
4699,I am a developer by profession,Yes,31,13,Yearly,90000,60129,Australia,Australian dollar,AUD,MySQL,Microsoft SQL Server;Oracle,"Developer, back-end;Developer, front-end;Developer, full-stack;DevOps specialist","Bachelor’s degree (B.A., B.S., B.Eng., etc.)",Employed full-time,White or of European descent,Man,Flex time or a flexible schedule;Office environment or company culture;Family friendliness,Very satisfied,I am not interested in new job opportunities,Bash/Shell/PowerShell;C#;JavaScript;Python,Bash/Shell/PowerShell;C#;JavaScript;Python;SQL;TypeScript,.NET Core,.NET;.NET Core;Node.js,Github;Microsoft Azure;Stack Overflow for Teams,Microsoft Azure,No,Extremely important,Fairly important,Better compensation,Personal network - friends or family;Directly asking current or past employees at the company,Once every few years,No,No,No,Rarely: 1-2 days per year or less,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers);Stack Overflow for Teams (private Q&A for organizations),Play games;Visit Stack Overflow;Do other work and come back later,Windows,"1,000 to 4,999 employees",Arduino;Linux;Raspberry Pi;Windows,Linux;Raspberry Pi;Windows,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",Multiple times per day,Multiple times per day,Easy,NA,No,"Computer science, computer engineering, or software engineering",Angular;ASP.NET Core,Angular;ASP.NET;ASP.NET Core;jQuery,A lot less welcome now than last year,38,16,10
4700,I am a developer by profession,Yes,40,5,Yearly,104000,134430,United Kingdom,Pound sterling,GBP,Microsoft SQL Server;MySQL,Microsoft SQL Server;MySQL,"Data or business analyst;Developer, back-end;Developer, desktop or enterprise applications;Developer, front-end;Developer, full-stack;DevOps specialist",Some college/university study without earning a degree,"Independent contractor, freelancer, or self-employed",White or of European descent,Man,"Languages, frameworks, and other technologies I’d be working with;Specific department or team I’d be working on;Remote work options",Slightly dissatisfied,"I’m not actively looking, but I am open to new opportunities",C#;HTML/CSS;JavaScript;PHP;SQL,C#;HTML/CSS;JavaScript;PHP;SQL;VBA,.NET,.NET;.NET Core,Github,"Confluence;Jira;Github;Microsoft Teams;Google Suite (Docs, Meet, etc)",No,Somewhat important,Not at all important/not necessary,Curious about other opportunities;Better compensation;Wanting to work with new technologies,"Company reviews from third party sites (e.g. Glassdoor, Blind);Publicly available financial information (e.g. Crunchbase);Read other media like news articles, founder profiles, etc. about the company",Every few months,No,Onboarding? What onboarding?,No,Never,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Panic;Do other work and come back later,Windows,"10,000 or more employees",Windows,Windows,NA,Straight / Heterosexual,Yes,"Yes, somewhat",A few times per week,Daily or almost daily,Easy,Appropriate in length,No,"A natural science (such as biology, chemistry, physics, etc.)",jQuery,ASP.NET;jQuery,Somewhat less welcome now than last year,35,34,24
4701,I am a developer by profession,Yes,41,16,Yearly,110000,73491,Australia,Australian dollar,AUD,MySQL,MySQL,Academic researcher;Data scientist or machine learning specialist,"Other doctoral degree (Ph.D., Ed.D., etc.)",Employed full-time,White or of European descent,Man,Industry that I’d be working in;Flex time or a flexible schedule;Office environment or company culture,Slightly dissatisfied,I am actively looking for a job,Julia;Python;R,C;C++;Perl;Python;R,Keras;TensorFlow,NA,Github;Gitlab,Github,No,Somewhat important,Critically important,Curious about other opportunities;Trouble with leadership at my company;Growth or leadership opportunities,"Read company media, such as employee blogs or company culture videos;Personal network - friends or family;Read other media like news articles, founder profiles, etc. about the company",Once every few years,No,Onboarding? What onboarding?,Yes,Sometimes: 1-2 days per month but less than weekly,Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2Crowd,Amused,Stack Overflow (public Q&A for anyone who codes);Stack Overflow Jobs (for job seekers),Visit Stack Overflow;Go for a walk or other physical activity,MacOS,10 to 19 employees,Docker;Kubernetes,Microsoft Azure,I have some influence,Straight / Heterosexual,Yes,"Yes, somewhat",Multiple times per day,Multiple times per day,Easy,Appropriate in length,No,"A natural science (such as biology, chemistry, physics, etc.)",NA,NA,A lot less welcome now than last year,45,25,10
4702,I am a developer by profession,Yes,33,13,Yearly,133000,133000,United States,United States dollar,USD,Cassandra;Elasticsearch;PostgreSQL;Redis,PostgreSQL,"Database administrator;Developer, back-end;Developer, desktop or enterprise applications;Developer, embedded applications or devices;Developer, front-end;Developer, full-stack","Associate degree (A.A., A.S., etc.)",Employed full-time,White or of European descent,Man,Financial performance or funding status of the company or organization;Office environment or company culture;Family friendliness,Very satisfied,"I’m not actively looking, but I am open to new opportunities",C;C++;Go;JavaScript;Ruby;Rust;TypeScript,HTML/CSS;JavaScript;Ruby,TensorFlow;Unity 3D;Unreal Engine,NA,Jira;Github;Gitlab;Stack Overflow for Teams,"Jira;Github;Slack;Google Suite (Docs, Meet, etc)",Yes,Extremely important,Not at all important/not necessary,Wanting to share accomplishments with a wider network;Curious about other opportunities;Better compensation;Trouble with my teammates;Trouble with my direct manager;Trouble with leadership at my company;Better work/life balance;Wanting to work with new technologies;Growth or leadership opportunities;Looking to relocate,"Read company media, such as employee blogs or company culture videos;Company reviews from third party sites (e.g. Glassdoor, Blind)",Every few months,No,Yes,Yes,Rarely: 1-2 days per year or less,NA,Indifferent,Stack Overflow (public Q&A for anyone who codes);Stack Exchange (public Q&A for a variety of topics),Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Watch help / tutorial videos;Do other work and come back later;Visit another developer community (please name):,MacOS,20 to 99 employees,AWS;Docker,AWS;Docker,I have little or no influence,Straight / Heterosexual,Yes,"Yes, somewhat",Less than once per month or monthly,A few times per month or weekly,Easy,Appropriate in length,No,"Computer science, computer engineering, or software engineering",React.js;Ruby on Rails,React.js;Ruby on Rails,Just as welcome now as I felt last year,40,19,9
